standard,lemma,postag
our,our,po
general,general,n1
The,the,d
Prince,prince,n1
Lord,lord,n1
John,John,n1-nn
and,and,cc
Duke,duke,n1
of,of,acp-p
Lancaster,Lancaster,n1-nn
ARCHBISHOP,,
Say,say,vvb
on,on,acp-av
my,my,po
Lord,lord,n1
of,of,acp-p
Westmoreland,Westmoreland,n1-nn
in,in,acp-p
peace,peace,n1
What,what,crq-q
doth,do,vvz
concern,concern,vvi
your,your,po
coming,come,n1_vg
WESTMORELAND,,
Then,then,av
my,my,po
lord,lord,n1
Unto,unto,acp-p
your,your,po
Grace,grace,n1
do,do,vvb
I,i,pns
in,in,acp-p
chief,chief,j
address,address,vvb
The,the,d
substance,substance,n1
of,of,acp-p
my,my,po
speech,speech,n1
If,if,cs
that,that,d
rebellion,rebellion,n1
Came,come,vvd
like,like,acp-p
itself,itself,px
in,in,acp-p
base,base,j
and,and,cc
abject,abject,j
routs,rout,n2
Led,lead,vvn
on,on,acp-av
by,by,acp-p
bloody,bloody,j
youth,youth,n1
guarded,guard,vvn
with,with,acp-p
rage,rage,n1
And,and,cc
countenanced,countenance,vvn
by,by,acp-p
boys,boy,n2
and,and,cc
beggary,beggary,n1
I,i,pns
say,say,vvb
if,if,cs
damned,damn,j_vn
commotion,commotion,n1
so,so,av
appeared,appear,vvd
In,in,acp-p
his,his,po
true,true,j
native,native,j
and,and,cc
most,most,av-s_d
proper,proper,j
shape,shape,n1
You,you,pn
reverend,reverend,j
father,father,n1
and,and,cc
these,these,d
noble,noble,j
lords,lord,n2
Had,have,vvd
not,not,xx
been,be,vvn
here,here,av
to,to,acp-cs
dress,dress,vvi
the,the,d
ugly,ugly,j
form,form,n1
Of,of,acp-p
base,base,j
and,and,cc
bloody,bloody,j
insurrection,insurrection,n1
With,with,acp-p
your,your,po
fair,fair,j
honors,honour,n2
You,you,pn
Lord,lord,n1
Archbishop,archbishop,n1
Whose,who,crq-rg
see,see,vvb
is,be,vvz
by,by,acp-p
a,a,d
civil,civil,j
peace,peace,n1
maintained,maintain,vvn
Whose,who,crq-rg
beard,beard,n1
the,the,d
silver,silver,n1
hand,hand,n1
of,of,acp-p
peace,peace,n1
hath,have,vvz
touched,touch,vvn
Whose,who,crq-rg
learning,learning,n1
and,and,cc
good,good,j
letters,letter,n1g
peace,peace,n1
hath,have,vvz
tutored,tutor,vvn
Whose,who,crq-rg
white,white,j
investments,investment,n2
figure,figure,vvb
innocence,innocence,n1
The,the,d
dove,dove,n1
and,and,cc
very,very,av
blessèd,bless,j_vn
spirit,spirit,n1
of,of,acp-p
peace,peace,n1
Wherefore,wherefore,crq-q
do,do,vvb
you,you,pn
so,so,av
ill,ill,av_j
translate,translate,vvi
yourself,yourself,px
Out,out,av
of,of,acp-p
the,the,d
speech,speech,n1
of,of,acp-p
peace,peace,n1
that,that,cs
bears,bear,vvz
such,such,d
grace,grace,n1
Into,into,acp-p
the,the,d
harsh,harsh,j
and,and,cc
boist'rous,boisterous,j
tongue,tongue,n1
of,of,acp-p
war,war,n1
Turning,turn,vvg
your,your,po
books,book,n2
to,to,acp-p
graves,grave,n2
your,your,po
ink,ink,n1
to,to,acp-p
blood,blood,n1
Your,your,po
pens,pen,n2
to,to,acp-p
lances,lance,n2
and,and,cc
your,your,po
tongue,tongue,n1
divine,divine,j
To,to,acp-p
a,a,d
loud,loud,j
trumpet,trumpet,n1
and,and,cc
a,a,d
point,point,n1
of,of,acp-p
war,war,n1
ARCHBISHOP,,
Wherefore,wherefore,crq-q
do,do,vvb
I,i,pns
this,this,d
So,so,av
the,the,d
question,question,n1
stands,stand,vvz
Briefly,brief,av_j
to,to,acp-p
this,this,d
end,end,n1
we,we,pns
are,be,vvb
all,all,d
diseased,disease,vvn
And,and,cc
with,with,acp-p
our,our,po
surfeiting,surfeit,j_vg
and,and,cc
wanton,wanton,j
hours,hour,n2
Have,have,vvb
brought,bring,vvn
ourselves,ourselves,px
into,into,acp-p
a,a,d
burning,burn,j_vg
fever,fever,n1
And,and,cc
we,we,pns
must,must,vmb
bleed,bleed,vvi
for,for,acp-p
it,it,pn
of,of,acp-p
which,which,crq-r
disease,disease,n1
Our,our,po
late,late,j
King,king,n1
Richard,Richard,n1-nn
being,be,vvg
infected,infect,vvn
died,die,vvd
But,but,acp-cc
my,my,po
most,most,av-s_d
noble,noble,j
Lord,lord,n1
of,of,acp-p
Westmoreland,Westmoreland,n1-nn
I,i,pns
take,take,vvb
not,not,xx
on,on,acp-p
me,i,pno
here,here,av
as,as,acp-p
a,a,d
physician,physician,n1
Nor,nor,cc-x
do,do,vvb
I,i,pns
as,as,acp-p
an,a,d
enemy,enemy,n1
to,to,acp-p
peace,peace,n1
Troop,troop,vvi
in,in,acp-p
the,the,d
throngs,throng,n2
of,of,acp-p
military,military,j
men,man,n2
But,but,acp-cc
rather,rather,av-c
show,show,vvb
awhile,awhile,av
like,like,acp-p
fearful,fearful,j
war,war,n1
To,to,acp-cs
diet,diet,vvi
rank,rank,j
minds,mind,n2
sick,sick,j
of,of,acp-p
happiness,happiness,n1
And,and,cc
purge,purge,vvb
th',the,d
obstructions,obstruction,n2
which,which,crq-r
begin,begin,vvb
to,to,acp-cs
stop,stop,vvi
Our,our,po
very,very,j
veins,vein,n2
of,of,acp-p
life,life,n1
Hear,hear,vvb
me,i,pno
more,more,av-c_d
plainly,plain,av_j
I,i,pns
have,have,vvb
in,in,acp-p
equal,equal,j
balance,balance,n1
justly,just,av_j
weighed,weigh,vvn
What,what,crq-r
wrongs,wrong,n2_j
our,our,po
arms,arm,n2
may,may,vmb
do,do,vvi
what,what,crq-q
wrongs,wrong,n2_j
we,we,pns
suffer,suffer,vvb
And,and,cc
find,find,vvb
our,our,po
griefs,grief,n2
heavier,heavy,j-c
than,than,cs
our,our,po
offenses,offence,n2
We,we,pns
see,see,vvb
which,which,crq-r
way,way,n1
the,the,d
stream,stream,n1
of,of,acp-p
time,time,n1
doth,do,vvz
run,run,vvi
And,and,cc
are,be,vvb
enforced,enforce,vvn
from,from,acp-p
our,our,po
most,most,av-s_d
quiet,quiet,j
there,there,acp-av
By,by,acp-p
the,the,d
rough,rough,j
torrent,torrent,n1
of,of,acp-p
occasion,occasion,n1
And,and,cc
have,have,vvb
the,the,d
summary,summary,n1
of,of,acp-p
all,all,d
our,our,po
griefs,grief,n2
When,when,crq-cs
time,time,n1
shall,shall,vmb
serve,serve,vvi
to,to,acp-cs
show,show,vvi
in,in,acp-p
articles,article,n2
Which,which,crq-r
long,long,av_j
ere,ere,acp-cs
this,this,d
we,we,pns
offered,offer,vvd
to,to,acp-p
the,the,d
King,king,n1
And,and,cc
might,may,vmd
by,by,acp-p
no,no,d-x
suit,suit,n1
gain,gain,vvi
our,our,po
audience,audience,n1
When,when,crq-cs
we,we,pns
are,be,vvb
wronged,wrong,vvn
and,and,cc
would,will,vmd
unfold,unfold,vvi
our,our,po
griefs,grief,n2
We,we,pns
are,be,vvb
denied,deny,vvn
access,access,n1
unto,unto,acp-p
his,his,po
person,person,n1
Even,even,av
by,by,acp-p
those,those,d
men,man,n2
that,that,cs
most,most,d-s
have,have,vvb
done,do,vvn
us,we,pno
wrong,wrong,j
The,the,d
dangers,danger,n2
of,of,acp-p
the,the,d
days,day,n2
but,but,acp-av
newly,new,av_j
gone,go,vvn
Whose,who,crq-rg
memory,memory,n1
is,be,vvz
written,write,vvn
on,on,acp-p
the,the,d
earth,earth,n1
With,with,acp-p
yet-appearing,yet-appearing,j
blood,blood,n1
and,and,cc
the,the,d
examples,example,n2
Of,of,acp-p
every,every,d
minute's,minute,n1g
instance,instance,n1
present,present,j
now,now,av
Hath,have,vvz
put,put,vvn
us,we,pno
in,in,acp-p
these,these,d
ill-beseeming,ill-beseeming,j
arms,arm,n2
Not,not,xx
to,to,acp-cs
break,break,vvi
peace,peace,n1
or,or,cc
any,any,d
branch,branch,n1
of,of,acp-p
it,it,pn
But,but,acp-cc
to,to,acp-cs
establish,establish,vvi
here,here,av
a,a,d
peace,peace,n1
indeed,indeed,av
Concurring,concur,vvg
both,both,av_d
in,in,acp-p
name,name,n1
and,and,cc
quality,quality,n1
WESTMORELAND,,
Whenever,whenever,crq-cs
yet,yet,av
was,be,vvd
your,your,po
appeal,appeal,n1
denied,deny,vvn
Wherein,wherein,crq-cs
have,have,vvb
you,you,pn
been,be,vvn
gallèd,gall,vvn
by,by,acp-p
the,the,d
King,king,n1
What,what,crq-q
peer,peer,n1
hath,have,vvz
been,be,vvn
suborned,suborn,vvn
to,to,acp-cs
grate,grate,vvi
on,on,acp-p
you,you,pn
That,that,cs
you,you,pn
should,shall,vmd
seal,seal,vvi
this,this,d
lawless,lawless,j
bloody,bloody,j
book,book,n1
Of,of,acp-p
forged,forge,j_vn
rebellion,rebellion,n1
with,with,acp-p
a,a,d
seal,seal,n1
divine,divine,j
And,and,cc
consecrate,consecrate,vvb
commotion's,commotion,n1g
bitter,bitter,j
edge,edge,n1
ARCHBISHOP,,
My,my,po
brother,brother,n1
general,general,n1
the,the,d
commonwealth,commonwealth,n1
To,to,acp-p
brother,brother,n1
born,bear,vvn
an,a,d
household,household,n1
cruelty,cruelty,n1
I,i,pns
make,make,vvb
my,my,po
quarrel,quarrel,n1
in,in,acp-p
particular,particular,j
WESTMORELAND,,
There,there,acp-av
is,be,vvz
no,no,d-x
need,need,n1
of,of,acp-p
any,any,d
such,such,d
redress,redress,n1
Or,or,cc
if,if,cs
there,there,acp-av
were,be,vvd
it,it,pn
not,not,xx
belongs,belong,vvz
to,to,acp-p
you,you,pn
MOWBRAY,,
Why,why,crq-q
not,not,xx
to,to,acp-p
him,he,pno
in,in,acp-p
part,part,n1
and,and,cc
to,to,acp-p
us,we,pno
all,all,d
That,that,cs
feel,feel,vvb
the,the,d
bruises,bruise,n2
of,of,acp-p
the,the,d
days,day,n2
before,before,acp-av
And,and,cc
suffer,suffer,vvb
the,the,d
condition,condition,n1
of,of,acp-p
these,these,d
times,time,n2
To,to,acp-cs
lay,lay,vvi
a,a,d
heavy,heavy,j
and,and,cc
unequal,unequal,j
hand,hand,n1
Upon,upon,acp-p
our,our,po
honors,honour,n2
WESTMORELAND,,
O,oh,uh
my,my,po
good,good,j
Lord,lord,n1
Mowbray,Mowbray,n1-nn
Construe,construe,vvb
the,the,d
times,time,n2
to,to,acp-p
their,their,po
necessities,necessity,n2
And,and,cc
you,you,pn
shall,shall,vmb
say,say,vvi
indeed,indeed,av
it,it,pn
is,be,vvz
the,the,d
time,time,n1
And,and,cc
not,not,xx
the,the,d
King,king,n1
that,that,cs
doth,do,vvz
you,you,pn
injuries,injury,n2
Yet,yet,av
for,for,acp-p
your,your,po
part,part,n1
it,it,pn
not,not,xx
appears,appear,vvz
to,to,acp-p
me,i,pno
Either,either,av_d
from,from,acp-p
the,the,d
King,king,n1
or,or,cc
in,in,acp-p
the,the,d
present,present,j
time,time,n1
That,that,cs
you,you,pn
should,shall,vmd
have,have,vvi
an,a,d
inch,inch,n1
of,of,acp-p
any,any,d
ground,ground,n1
To,to,acp-cs
build,build,vvi
a,a,d
grief,grief,n1
on,on,acp-p
Were,be,vvd
you,you,pn
not,not,xx
restored,restore,vvn
To,to,acp-p
all,all,d
the,the,d
Duke,duke,n1
of,of,acp-p
Norfolk's,Norfolk,n1g-nn
seigniories,seignory,n2
Your,your,po
noble,noble,j
and,and,cc
right,right,av_j
well,well,av
remembered,remember,vvn
father's,father,n1g
MOWBRAY,,
What,what,crq-q
thing,thing,n1
in,in,acp-p
honor,honour,n1
had,have,vvd
my,my,po
father,father,n1
lost,lose,vvn
That,that,cs
need,need,vvb
to,to,acp-cs
be,be,vvi
revived,revive,vvn
and,and,cc
breathed,breathe,vvn
in,in,acp-p
me,i,pno
The,the,d
King,king,n1
that,that,cs
loved,love,vvd
him,he,pno
as,as,acp-cs
the,the,d
state,state,n1
stood,stand,vvd
then,then,av
Was,be,vvd
force,force,n1
perforce,perforce,av
compelled,compel,vvn
to,to,acp-cs
banish,banish,vvi
him,he,pno
And,and,cc
then,then,av
that,that,cs
Henry,Henry,n1-nn
Bolingbroke,Bolingbroke,n1-nn
and,and,cc
he,he,pns
Being,be,vvg
mounted,mount,vvn
and,and,cc
both,both,av_d
rousèd,rouse,vvn
in,in,acp-p
their,their,po
seats,seat,n2
Their,their,po
neighing,neigh,j_vg
coursers,courser,n2
daring,dare,vvg
of,of,acp-p
the,the,d
spur,spur,n1
Their,their,po
armèd,arm,j_vn
staves,staff,n2
in,in,acp-p
charge,charge,n1
their,their,po
beavers,beaver,n2
down,down,acp-av
Their,their,po
eyes,eye,n2
of,of,acp-p
fire,fire,n1
sparkling,sparkle,vvg
through,through,acp-p
sights,sight,n2
of,of,acp-p
steel,steel,n1
And,and,cc
the,the,d
loud,loud,j
trumpet,trumpet,n1
blowing,blow,vvg
them,they,pno
together,together,av
Then,then,av
then,then,av
when,when,crq-cs
there,there,acp-av
was,be,vvd
nothing,nothing,pi-x
could,can,vmd
have,have,vvi
stayed,stay,vvn
My,my,po
father,father,n1
from,from,acp-p
the,the,d
breast,breast,n1
of,of,acp-p
Bolingbroke,Bolingbroke,n1-nn
O,oh,uh
when,when,crq-cs
the,the,d
King,king,n1
did,do,vvd
throw,throw,vvi
his,his,po
warder,warder,n1
down,down,acp-av
His,his,po
own,own,d
life,life,n1
hung,hang,vvd
upon,upon,acp-p
the,the,d
staff,staff,n1
he,he,pns
threw,throw,vvd
Then,then,av
threw,throw,vvd
he,he,pns
down,down,acp-av
himself,himself,px
and,and,cc
all,all,d
their,their,po
lives,life,n2
That,that,cs
by,by,acp-p
indictment,indictment,n1
and,and,cc
by,by,acp-p
dint,dint,n1
of,of,acp-p
sword,sword,n1
Have,have,vvb
since,since,acp-av
miscarried,miscarry,vvn
under,under,acp-p
Bolingbroke,Bolingbroke,n1-nn
WESTMORELAND,,
You,you,pn
speak,speak,vvb
Lord,lord,n1
Mowbray,Mowbray,n1-nn
now,now,av
you,you,pn
know,know,vvb
not,not,xx
what,what,crq-q
The,the,d
Earl,earl,n1
of,of,acp-p
Hereford,Hereford,n1-nn
was,be,vvd
reputed,repute,vvn
then,then,av
In,in,acp-p
England,England,n1-nn
the,the,d
most,most,av-s_d
valiant,valiant,j
gentleman,gentleman,n1
Who,who,crq-r
knows,know,vvz
on,on,acp-p
whom,who,crq-ro
fortune,fortune,n1
would,will,vmd
then,then,av
have,have,vvi
smiled,smile,vvn
But,but,acp-cc
if,if,cs
your,your,po
father,father,n1
had,have,vvd
been,be,vvn
victor,victor,n1
there,there,acp-av
He,he,pns
ne'er,never,av-x
had,have,vvd
borne,bear,vvn
it,it,pn
out,out,av
of,of,acp-p
Coventry,Coventry,n1-nn
For,for,acp-p
all,all,d
the,the,d
country,country,n1
in,in,acp-p
a,a,d
general,general,j
voice,voice,n1
Cried,cry,vvd
hate,hate,n1
upon,upon,acp-p
him,he,pno
and,and,cc
all,all,d
their,their,po
prayers,prayer,n2
and,and,cc
love,love,n1
Were,be,vvd
set,set,vvn
on,on,acp-p
Hereford,Hereford,n1-nn
whom,who,crq-ro
they,they,pns
doted,dote,vvd
on,on,acp-av
And,and,cc
blessed,bless,vvd
and,and,cc
graced,grace,vvd
indeed,indeed,av
more,more,d-c
than,than,cs
the,the,d
King,king,n1
But,but,acp-cc
this,this,d
is,be,vvz
mere,mere,j
digression,digression,n1
from,from,acp-p
my,my,po
purpose,purpose,n1
Here,here,av
come,come,vvb
I,i,pns
from,from,acp-p
our,our,po
princely,princely,j
general,general,n1
To,to,acp-cs
know,know,vvi
your,your,po
griefs,grief,n2
to,to,acp-cs
tell,tell,vvi
you,you,pn
from,from,acp-p
his,his,po
Grace,grace,n1
That,that,cs
he,he,pns
will,will,vmb
give,give,vvi
you,you,pn
audience,audience,n1
and,and,cc
wherein,wherein,crq-cs
It,it,pn
shall,shall,vmb
appear,appear,vvi
that,that,cs
your,your,po
demands,demand,n2
are,be,vvb
just,just,j
You,you,pn
shall,shall,vmb
enjoy,enjoy,vvi
them,they,pno
everything,everything,pi
set,set,vvd
off,off,acp-av
That,that,cs
might,may,vmd
so,so,av
much,much,av_d
as,as,acp-cs
think,think,vvi
you,you,pn
enemies,enemy,n2
MOWBRAY,,
But,but,acp-cc
he,he,pns
hath,have,vvz
forced,force,vvn
us,we,pno
to,to,acp-cs
compel,compel,vvi
this,this,d
offer,offer,n1
And,and,cc
it,it,pn
proceeds,proceed,vvz
from,from,acp-p
policy,policy,n1
not,not,xx
love,love,n1
WESTMORELAND,,
Mowbray,Mowbray,n1-nn
you,you,pn
overween,overween,vvb
to,to,acp-cs
take,take,vvi
it,it,pn
so,so,av
This,this,d
offer,offer,n1
comes,come,vvz
from,from,acp-p
mercy,mercy,n1
not,not,xx
from,from,acp-p
fear,fear,n1
For,for,acp-p
lo,lo,uh
within,within,acp-p
a,a,d
ken,ken,n1
our,our,po
army,army,n1
lies,lie,vvz
Upon,upon,acp-p
mine,my,po
honor,honour,n1
all,all,d
too,too,av
confident,confident,j
To,to,acp-cs
give,give,vvi
admittance,admittance,n1
to,to,acp-p
a,a,d
thought,thought,n1
of,of,acp-p
fear,fear,n1
Our,our,po
battle,battle,n1
is,be,vvz
more,more,av-c_d
full,full,j
of,of,acp-p
names,name,n2
than,than,cs
yours,you,png
Our,our,po
men,man,n2
more,more,av-c_d
perfect,perfect,j
in,in,acp-p
the,the,d
use,use,n1
of,of,acp-p
arms,arm,n2
Our,our,po
armor,armour,n1
all,all,d
as,as,acp-av
strong,strong,j
our,our,po
cause,cause,n1
the,the,d
best,best,j-s
Then,then,av
reason,reason,n1
will,will,vmb
our,our,po
hearts,heart,n2
should,shall,vmd
be,be,vvi
as,as,acp-av
good,good,j
Say,say,vvb
you,you,pn
not,not,xx
then,then,av
our,our,po
offer,offer,n1
is,be,vvz
compelled,compel,vvn
MOWBRAY,,
Well,well,uh_mi
by,by,acp-p
my,my,po
will,will,vmb
we,we,pns
shall,shall,vmb
admit,admit,vvi
no,no,d-x
parley,parley,n1
WESTMORELAND,,
That,that,d
argues,argue,vvz
but,but,acp-av
the,the,d
shame,shame,n1
of,of,acp-p
your,your,po
offense,offence,n1
A,a,d
rotten,rot,j_vn
case,case,n1
abides,abide,vvz
no,no,d-x
handling,handle,vvg
HASTINGS,,
Hath,have,vvz
the,the,d
Prince,prince,n1
John,John,n1-nn
a,a,d
full,full,j
commission,commission,n1
In,in,acp-p
very,very,av
ample,ample,j
virtue,virtue,n1
of,of,acp-p
his,his,po
father,father,n1
To,to,acp-cs
hear,hear,vvi
and,and,cc
absolutely,absolute,av_j
to,to,acp-cs
determine,determine,vvi
Of,of,acp-p
what,what,crq-r
conditions,condition,n2
we,we,pns
shall,shall,vmb
stand,stand,vvi
upon,upon,acp-p
WESTMORELAND,,
That,that,d
is,be,vvz
intended,intend,vvn
in,in,acp-p
the,the,d
General's,general,n1g
name,name,n1
I,i,pns
muse,muse,vvb
you,you,pn
make,make,vvb
so,so,av
slight,slight,j
a,a,d
question,question,n1
ARCHBISHOP,,
giving,,
Westmoreland,,
a,,
paper,,
Then,then,av
take,take,vvb
my,my,po
Lord,lord,n1
of,of,acp-p
Westmoreland,Westmoreland,n1-nn
this,this,d
schedule,schedule,n1
For,for,acp-p
this,this,d
contains,contain,vvz
our,our,po
general,general,j
grievances,grievance,n2
Each,each,d
several,several,j
article,article,n1
herein,herein,av
redressed,redress,vvn
All,all,d
members,member,n2
of,of,acp-p
our,our,po
cause,cause,n1
both,both,av_d
here,here,av
and,and,cc
hence,hence,av
That,that,cs
are,be,vvb
insinewed,insinew,vvn
to,to,acp-p
this,this,d
action,action,n1
Acquitted,acquit,vvn
by,by,acp-p
a,a,d
true,true,j
substantial,substantial,j
form,form,n1
And,and,cc
present,present,j
execution,execution,n1
of,of,acp-p
our,our,po
wills,will,n2
To,to,acp-p
us,we,pno
and,and,cc
to,to,acp-p
our,our,po
purposes,purpose,n2
confined,confine,vvn
We,we,pns
come,come,vvb
within,within,acp-p
our,our,po
awful,awful,j
banks,bank,n2
again,again,av
And,and,cc
knit,knit,vvb
our,our,po
powers,power,n2
to,to,acp-p
the,the,d
arm,arm,n1
of,of,acp-p
peace,peace,n1
WESTMORELAND,,
This,this,d
will,will,vmb
I,i,pns
show,show,vvi
the,the,d
General,general,n1
Please,please,vvb
you,you,pn
lords,lord,n2
In,in,acp-p
sight,sight,n1
of,of,acp-p
both,both,d
our,our,po
battles,battle,n2
we,we,pns
may,may,vmb
meet,meet,vvi
And,and,cc
either,either,av_d
end,end,vvb
in,in,acp-p
peace,peace,n1
which,which,crq-r
God,God,n1-nn
so,so,av
frame,frame,vvb
Or,or,cc
to,to,acp-p
the,the,d
place,place,n1
of,of,acp-p
difference,difference,n1
call,call,vvb
the,the,d
swords,sword,n2
Which,which,crq-r
must,must,vmb
decide,decide,vvi
it,it,pn
ARCHBISHOP,,
My,my,po
lord,lord,n1
we,we,pns
will,will,vmb
do,do,vvi
so,so,av
Westmoreland,,
exits,,
MOWBRAY,,
There,there,acp-av
is,be,vvz
a,a,d
thing,thing,n1
within,within,acp-p
my,my,po
bosom,bosom,n1
tells,tell,vvz
me,i,pno
That,that,cs
no,no,d-x
conditions,condition,n2
of,of,acp-p
our,our,po
peace,peace,n1
can,can,vmb
stand,stand,vvi
HASTINGS,,
Fear,fear,vvb
you,you,pn
not,not,xx
that,that,d
If,if,cs
we,we,pns
can,can,vmb
make,make,vvi
our,our,po
peace,peace,n1
Upon,upon,acp-p
such,such,d
large,large,j
terms,term,n2
and,and,cc
so,so,av
absolute,absolute,j
As,as,acp-cs
our,our,po
conditions,condition,n2
shall,shall,vmb
consist,consist,vvi
upon,upon,acp-p
Our,our,po
peace,peace,n1
shall,shall,vmb
stand,stand,vvi
as,as,acp-av
firm,firm,j
as,as,acp-cs
rocky,rocky,j
mountains,mountain,n2
MOWBRAY,,
Yea,yea,uh
but,but,acp-cc
our,our,po
valuation,valuation,n1
shall,shall,vmb
be,be,vvi
such,such,d
That,that,cs
every,every,d
slight,slight,j
and,and,cc
false-derivèd,false-derived,j
cause,cause,n1
Yea,yea,uh
every,every,d
idle,idle,j
nice,nice,j
and,and,cc
wanton,wanton,j
reason,reason,n1
Shall,shall,vmb
to,to,acp-p
the,the,d
King,king,n1
taste,taste,vvi
of,of,acp-p
this,this,d
action,action,n1
That,that,cs
were,be,vvd
our,our,po
royal,royal,j
faiths,faith,n2
martyrs,martyr,n2
in,in,acp-p
love,love,n1
We,we,pns
shall,shall,vmb
be,be,vvi
winnowed,winnow,vvn
with,with,acp-p
so,so,av
rough,rough,j
a,a,d
wind,wind,n1
That,that,cs
even,even,av
our,our,po
corn,corn,n1
shall,shall,vmb
seem,seem,vvi
as,as,acp-av
light,light,j
as,as,acp-cs
chaff,chaff,n1
And,and,cc
good,good,j
from,from,acp-p
bad,bad,j
find,find,vvb
no,no,d-x
partition,partition,n1
ARCHBISHOP,,
No,no,uh-x
no,no,uh-x
my,my,po
lord,lord,n1
Note,note,vvb
this,this,d
the,the,d
King,king,n1
is,be,vvz
weary,weary,j
Of,of,acp-p
dainty,dainty,j
and,and,cc
such,such,d
picking,pick,vvg
grievances,grievance,n2
For,for,acp-cs
he,he,pns
hath,have,vvz
found,find,vvn
to,to,acp-cs
end,end,vvi
one,one,crd
doubt,doubt,n1
by,by,acp-p
death,death,n1
Revives,revive,vvz
two,two,crd
greater,great,j-c
in,in,acp-p
the,the,d
heirs,heir,n2
of,of,acp-p
life,life,n1
And,and,cc
therefore,therefore,av
will,will,vmb
he,he,pns
wipe,wipe,vvi
his,his,po
tables,table,n2
clean,clean,j
And,and,cc
keep,keep,vvi
no,no,d-x
telltale,tell-tale,n1
to,to,acp-p
his,his,po
memory,memory,n1
That,that,cs
may,may,vmb
repeat,repeat,vvi
and,and,cc
history,history,n1
his,his,po
loss,loss,n1
To,to,acp-p
new,new,j
remembrance,remembrance,n1
For,for,acp-p
full,full,av_j
well,well,av
he,he,pns
knows,know,vvz
He,he,pns
cannot,can,vmb-x
so,so,av
precisely,precise,av_j
weed,weed,vvi
this,this,d
land,land,n1
As,as,acp-cs
his,he,png
misdoubts,misdoubt,n2
present,present,j
occasion,occasion,n1
His,his,po
foes,foe,n2
are,be,vvb
so,so,av
enrooted,enroot,vvn
with,with,acp-p
his,his,po
friends,friend,n2
That,that,cs
plucking,pluck,vvg
to,to,acp-cs
unfix,unfix,vvi
an,a,d
enemy,enemy,n1
He,he,pns
doth,do,vvz
unfasten,unfasten,vvi
so,so,av
and,and,cc
shake,shake,vvi
a,a,d
friend,friend,n1
So,so,av
that,that,cs
this,this,d
land,land,n1
like,like,acp-p
an,a,d
offensive,offensive,j
wife,wife,n1
That,that,cs
hath,have,vvz
enraged,enrage,vvn
him,he,pno
on,on,acp-p
to,to,acp-p
offer,offer,vvi
strokes,stroke,n2
As,as,acp-cs
he,he,pns
is,be,vvz
striking,strike,vvg
holds,hold,vvz
his,his,po
infant,infant,n1
up,up,acp-av
And,and,cc
hangs,hang,vvz
resolved,resolve,j_vn
correction,correction,n1
in,in,acp-p
the,the,d
arm,arm,n1
That,that,cs
was,be,vvd
upreared,uprear,vvn
to,to,acp-p
execution,execution,n1
HASTINGS,,
Besides,beside,acp-av
the,the,d
King,king,n1
hath,have,vvz
wasted,waste,vvn
all,all,d
his,his,po
rods,rod,n2
On,on,acp-p
late,late,j
offenders,offender,n2
that,that,cs
he,he,pns
now,now,av
doth,do,vvz
lack,lack,vvi
The,the,d
very,very,j
instruments,instrument,n2
of,of,acp-p
chastisement,chastisement,n1
So,so,av
that,that,cs
his,his,po
power,power,n1
like,like,acp-p
to,to,acp-p
a,a,d
fangless,fangless,j
lion,lion,n1
May,may,vmb
offer,offer,vvi
but,but,acp-cc
not,not,xx
hold,hold,vvi
ARCHBISHOP,,
'Tis,it|be,pn|vvz
very,very,av
true,true,j
And,and,cc
therefore,therefore,av
be,be,vvb
assured,assure,vvn
my,my,po
good,good,j
Lord,lord,n1
Marshal,marshal,n1
If,if,cs
we,we,pns
do,do,vvb
now,now,av
make,make,vvi
our,our,po
atonement,atonement,n1
well,well,av
Our,our,po
peace,peace,n1
will,will,vmb
like,like,acp-p
a,a,d
broken,break,j_vn
limb,limb,n1
united,unite,vvn
Grow,grow,vvb
stronger,strong,j-c
for,for,acp-p
the,the,d
breaking,break,n1_vg
MOWBRAY,,
Be,be,vvb
it,it,pn
so,so,av
Here,here,av
is,be,vvz
returned,return,vvn
my,my,po
Lord,lord,n1
of,of,acp-p
Westmoreland,Westmoreland,n1-nn
Enter,,
Westmoreland,,
WESTMORELAND,,
to,,
the,,
Archbishop,,
The,the,d
Prince,prince,n1
is,be,vvz
here,here,av
at,at,acp-p
hand,hand,n1
Pleaseth,please,vvz
your,your,po
Lordship,lordship,n1
To,to,acp-cs
meet,meet,vvi
his,his,po
Grace,grace,n1
just,just,j
distance,distance,n1
'tween,between,acp-p
our,our,po
armies,army,n2
Enter,,
Prince,,
John,,
and,,
his,,
army,,
MOWBRAY,,
to,,
the,,
Archbishop,,
Your,your,po
Grace,grace,n1
of,of,acp-p
York,York,n1-nn
in,in,acp-p
God's,God,n1g-nn
name,name,n1
then,then,av
set,set,vvb
forward,forward,av_j
ARCHBISHOP,,
Before,before,acp-av
and,and,cc
greet,greet,vvb
his,his,po
Grace,grace,n1
My,my,po
lord,lord,n1
we,we,pns
come,come,vvb
All,,
move,,
forward,,
JOHN,,
OF,,
LANCASTER,,
You,you,pn
are,be,vvb
well,well,av
encountered,encounter,vvn
here,here,av
my,my,po
cousin,cousin,n1
Mowbray,Mowbray,n1-nn
Good,good,j
day,day,n1
to,to,acp-p
you,you,pn
gentle,gentle,j
Lord,lord,n1
Archbishop,archbishop,n1
And,and,cc
so,so,av
to,to,acp-p
